,title,url,org,candid_name,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
326,GOP reaches a crossroads,http://www.cnn.com/2016/03/02/politics/donald-trump-super-tuesday-republican-party/index.html,cnn,Kasich,1,139.0,-0.31654676795,1277,13,18,0.0101801096319,0.0140955364135,0.0242756460454,0.00391542678152
327,Politics Podcast: Tossing Coins In Iowa And Ted Cruz's Win,http://www.npr.org/2016/02/03/465297796/politics-podcast-tossing-coins-in-iowa-and-ted-cruzs-win,npr,Kasich,1,65.0,1.0,205,1,2,0.00487804878049,0.00975609756098,0.0146341463415,0.00487804878049
328,Who is Ted Cruz?,http://www.cnn.com/2016/02/02/politics/who-is-ted-cruz/index.html,cnn,Kasich,1,16.0,0.1875,882,10,13,0.0113378684807,0.0147392290249,0.0260770975057,0.00340136054422
329,Why China may want Trump to win,http://www.cnn.com/2016/04/05/politics/china-hillary-clinton-donald-trump/index.html,cnn,Kasich,2,110.0,0.963636338711,40,0,1,0.0,0.025,0.025,0.025
330,Hillary Clinton wins tennis match while GOP keeps mud wrestling (Opinion),http://www.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html,cnn,Kasich,2,18.0,1.0,607,3,13,0.00494233937397,0.0214168039539,0.0263591433278,0.0164744645799
331,Trump tries to strike an intimate note,http://www.cnn.com/2016/02/09/politics/donald-trump-new-hampshire-campaigning/index.html,cnn,Kasich,1,89.0,1.0,607,6,15,0.00988467874794,0.0247116968699,0.0345963756178,0.0148270181219
332,Donald Trump's Brutal Charm,http://www.huffingtonpost.com/jedediah-purdy/donald-trumps-brutal-char_b_9087518.html,huffpo,Kasich,1,11.0,0.636363625526,1740,27,30,0.0155172413793,0.0172413793103,0.0327586206897,0.00172413793103
333,Economy And Immigration: What's Dividing Republicans,http://www.npr.org/2016/01/10/462433801/economy-and-immigration-whats-dividing-republicans,npr,Kasich,1,66.0,0.0606060624123,2489,10,23,0.00401767778224,0.00924065889916,0.0132583366814,0.00522298111691
334,Poll: Cruz holds wide lead in Wisc.,http://www.cnn.com/2016/03/30/politics/wisconsin-poll-ted-cruz-bernie-sanders-lead/index.html,cnn,Kasich,1,45.0,1.0,39,0,1,0.0,0.025641025641,0.025641025641,0.025641025641
335,Cruz's New Hampshire dream: Bury Marco Rubio,http://www.cnn.com/2016/01/19/politics/ted-cruz-marco-rubio-new-hampshire/index.html,cnn,Kasich,1,35.0,1.0,1038,6,10,0.00578034682081,0.00963391136802,0.0154142581888,0.00385356454721
336,Donald Trump Tests Culture And Character Priorities For Evangelicals,http://www.npr.org/2016/01/31/465041922/donald-trump-tests-culture-and-character-priorities-for-evangelicals,npr,Kasich,1,64.0,0.953125,971,16,15,0.0164778578785,0.0154479917611,0.0319258496395,-0.0010298661174
337,"Voters Don't See Trump As Religious, But Also Don't Seem To Care",http://www.npr.org/2016/01/28/464754502/voters-dont-see-trump-as-religious-but-also-dont-seem-to-care,npr,Kasich,1,83.0,0.987951815128,434,1,5,0.00230414746544,0.0115207373272,0.0138248847926,0.00921658986175
338,COUNTDOWN TO IOWA: GOP presidential hopefuls tee off on new Clinton email revelations,http://www.foxnews.com/politics/2016/01/30/gop-presidential-candidates-hammer-on-clinton-email-in-final-days-before-iowa-caucus.html,fox,Kasich,2,124.0,0.653225779533,618,14,11,0.0226537216828,0.0177993527508,0.0404530744337,-0.00485436893204
339,British Lawmakers Debate Banning Trump For Rhetoric On Muslims,http://www.npr.org/2016/01/18/463503845/british-lawmakers-debate-banning-trump-for-rhetoric-on-muslims,npr,Kasich,1,22.0,0.0909090936184,36,0,0,0.0,0.0,0.0,0.0
340,Trump Gets Mixed Response From Conservative Liberty University,http://www.npr.org/2016/01/18/463503852/trump-gets-mixed-response-from-conservative-liberty-university,npr,Kasich,1,16.0,0.0,23,0,2,0.0,0.0869565217391,0.0869565217391,0.0869565217391
341,Latino Reaction Split On Republicans' Spanish Language Message,http://www.npr.org/sections/codeswitch/2016/01/16/463146472/latino-reaction-split-on-republicans-spanish-language-message,npr,Kasich,1,79.0,-0.0379746817052,653,5,5,0.00765696784074,0.00765696784074,0.0153139356815,0.0
342,Paul: Fox News and the GOP are trying to pre-decide the election,http://www.cnn.com/2016/01/14/politics/rand-paul-fox-news-debate/index.html,cnn,Kasich,1,43.0,-0.744186043739,339,2,2,0.00589970501475,0.00589970501475,0.0117994100295,0.0
343,"IT'S ON: 2016 candidates ramp up campaigns in final stretch to Iowa, NH",http://www.foxnews.com/politics/2016/01/04/trump-launches-1st-tv-ad-as-2016-candidates-barnstorm-iowa-nh.html,fox,Kasich,1,42.0,0.047619048506,725,11,12,0.0151724137931,0.0165517241379,0.031724137931,0.00137931034483
344,Jerry Falwell Jr. endorses Trump,http://www.cnn.com/2016/01/26/politics/donald-trump-jerry-falwell-jr-endorsement/index.html,cnn,Kasich,1,60.0,0.816666662693,172,0,3,0.0,0.0174418604651,0.0174418604651,0.0174418604651
345,"Clinton draws contrast with Trump, Cruz on terrorism",http://www.cnn.com/2016/03/23/politics/hillary-clinton-brussels-terrorism-trump-cruz/index.html,cnn,Kasich,1,69.0,0.3188405931,34,0,1,0.0,0.0294117647059,0.0294117647059,0.0294117647059
346,"Poll: Hillary Clinton, Donald Trump hold on to leads",http://www.cnn.com/2016/03/23/politics/hillary-clinton-donald-trump-poll-fox-news/index.html,cnn,Kasich,1,21.0,0.380952388048,39,0,0,0.0,0.0,0.0,0.0
347,Bush,http://www.cnn.com/2016/02/08/politics/jeb-bush-marco-rubio-donald-trump/index.html,cnn,Kasich,1,22.0,1.0,483,5,8,0.0103519668737,0.0165631469979,0.0269151138716,0.00621118012422
348,"CAMPAIGN 2016 OPINION Could we be looking at a Trump, Clinton contest?",http://www.foxnews.com/opinion/2016/02/20/america-could-be-looking-at-trump-clinton-contest.html,fox,Kasich,1,74.0,0.0,710,3,7,0.00422535211268,0.00985915492958,0.0140845070423,0.0056338028169
349,"DOUBLING DOWN: Trump threatens to file suit against Cruz, demands RNC intervene on two fronts",http://www.foxnews.com/politics/2016/02/15/trump-unleashes-on-cruz-threatens-eligibility-lawsuit-over-alleged-lies.html,fox,Kasich,1,106.0,-0.632075488567,686,8,15,0.0116618075802,0.0218658892128,0.033527696793,0.0102040816327
350,Trump announces event to benefit veterans during Fox debate,http://www.cnn.com/2016/01/27/politics/donald-trump-veterans-event/index.html,cnn,Kasich,2,59.0,0.915254235268,186,1,1,0.00537634408602,0.00537634408602,0.010752688172,0.0
351,What were Ted Cruz's parents doing in Canada when he was born?,http://www.cnn.com/2016/01/30/politics/ted-cruz-canada-rafael-eleanor-calgary/index.html,cnn,Kasich,1,36.0,0.0277777779847,381,1,5,0.00262467191601,0.0131233595801,0.0157480314961,0.010498687664
352,"Cruz and Trump, signs of conservative media's grip on GOP (Opinion)",http://www.cnn.com/2016/02/03/opinions/conservative-media-power-smerconish-rosenwald/index.html,cnn,Kasich,1,229.0,0.0436681210995,2976,35,38,0.0117607526882,0.0127688172043,0.0245295698925,0.00100806451613
353,Ted Cruz is the real radical in GOP race (Opinion),http://www.cnn.com/2016/03/24/opinions/cruz-real-radical-opinion-zelizer/index.html,cnn,Kasich,1,11.0,0.0,76,1,1,0.0131578947368,0.0131578947368,0.0263157894737,0.0
354,RALLYING FOR JEB 'W' hits campaign trail with bro amid Trump taunts,http://www.foxnews.com/politics/2016/02/15/george-w-hits-campaign-trail-amid-taunts-from-trump-over-his-legacy.html,fox,Kasich,1,49.0,0.0,707,6,7,0.00848656294201,0.00990099009901,0.018387553041,0.001414427157
355,Iowa poll: Trump builds on lead over Cruz,http://www.cnn.com/2016/01/27/politics/donald-trump-leads-ted-cruz-iowa-poll/index.html,cnn,Kasich,2,29.0,0.379310339689,261,1,2,0.00383141762452,0.00766283524904,0.0114942528736,0.00383141762452
356,Ted Cruz's camp wants to borrow idea from Donald Trump,http://www.cnn.com/2016/03/06/politics/ip-forecast-trump-media/index.html,cnn,Kasich,1,34.0,0.264705896378,810,6,8,0.00740740740741,0.00987654320988,0.0172839506173,0.00246913580247
357,Reporter fights Hillary Clinton email delay,http://www.politico.com/blogs/under-the-radar/2016/01/reporter-fights-clinton-email-delay-218188,politico,Kasich,2,134.0,-0.865671634674,1584,13,17,0.00820707070707,0.0107323232323,0.0189393939394,0.00252525252525
358,First congressman to back Trump: 'We need a chief executive',http://www.cnn.com/2016/02/24/politics/congressman-chris-collins-endorses-donald-trump/index.html,cnn,Kasich,1,25.0,0.0399999991059,168,1,2,0.00595238095238,0.0119047619048,0.0178571428571,0.00595238095238
359,Trump badly wounded in Iowa,http://www.cnn.com/2016/02/02/opinions/republican-iowa-results-stanley/index.html,cnn,Kasich,1,19.0,-0.210526317358,743,6,10,0.00807537012113,0.0134589502019,0.021534320323,0.00538358008075
360,Trump keeps hitting Cruz over Coburn,http://www.cnn.com/2016/02/16/politics/donald-trump-ted-cruz-tom-coburn/index.html,cnn,Kasich,1,27.0,0.111111111939,259,5,3,0.019305019305,0.011583011583,0.030888030888,-0.00772200772201
361,Fact checking the GOP debate,http://www.cnn.com/2016/02/25/politics/republican-debate-fact-check/index.html,cnn,Kasich,1,119.0,0.22689075768,1508,14,15,0.00928381962865,0.00994694960212,0.0192307692308,0.000663129973475
362,BREAKING NEWS: Sarah Palin endorses Donald Trump's presidential bid - Bernie Sanders seeks $19.6T in tax hikes - Carson stops campaigning after car crash involving volunteers - CAMPAIGN 2016 LIVE BLOG,http://www.foxnews.com/politics/2016/01/19/sarah-palin-endorses-donald-trumps-presidential-bid.html,fox,Kasich,1,93.0,0.440860211849,281,0,7,0.0,0.0249110320285,0.0249110320285,0.0249110320285
363,Blame John McCain For Donald Trump,http://www.huffingtonpost.com/chris-weigant/blame-john-mccain-for-don_b_9033590.html,huffpo,Kasich,1,28.0,-1.0,1096,11,11,0.0100364963504,0.0100364963504,0.0200729927007,0.0
364,Jeb Bush on Donald Trump: 'The guy needs therapy',http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,cnn,Kasich,1,154.0,0.0,1029,11,11,0.0106899902818,0.0106899902818,0.0213799805637,0.0
365,Carson to GOP candidates: Make up your mind on Trump,http://www.cnn.com/2016/03/09/politics/ben-carson-donald-trump-oped/index.html,cnn,Kasich,1,56.0,0.178571432829,289,1,5,0.00346020761246,0.0173010380623,0.0207612456747,0.0138408304498
366,"Best chance to stop Trump in Ohio is Kasich, Rubio adviser says",http://www.cnn.com/2016/03/11/politics/best-chance-to-stop-trump-in-ohio-is-kasich-rubio-adviser-says/index.html,cnn,Kasich,1,93.0,0.892473101616,222,1,2,0.0045045045045,0.00900900900901,0.0135135135135,0.0045045045045
367,Some see strategy in Trump's comments on race,http://www.cnn.com/2016/02/29/politics/donald-trump-kkk-super-tuesday/index.html,cnn,Kasich,2,37.0,0.459459453821,677,8,8,0.0118168389956,0.0118168389956,0.0236336779911,0.0
368,Poll: Donald Trump boosts New Hampshire lead,http://www.cnn.com/2016/01/11/politics/donald-trump-new-hampshire-poll/index.html,cnn,Kasich,2,25.0,0.920000016689,257,2,1,0.00778210116732,0.00389105058366,0.011673151751,-0.00389105058366
369,"BERNIE'S UPHILL BATTLE  Sanders tries to woo superdelegates, close the gap with front-runner Hillary",http://www.foxnews.com/politics/2016/03/29/sanders-launches-late-stage-bid-to-woo-superdelegates.html,fox,Kasich,1,96.0,0.989583313465,730,7,5,0.00958904109589,0.00684931506849,0.0164383561644,-0.0027397260274
370,Haley response to Trump attack: 'Bless your heart',http://www.cnn.com/2016/03/01/politics/nikki-haley-donald-trump-bless-your-heart/index.html,cnn,Kasich,1,13.0,0.846153855324,229,2,5,0.00873362445415,0.0218340611354,0.0305676855895,0.0131004366812
371,Trump's biggest gamble yet,http://www.politico.com/story/2016/01/republican-debate-2016-donald-trump-gamble-218358,politico,Kasich,2,35.0,0.0285714287311,2392,24,18,0.0100334448161,0.00752508361204,0.0175585284281,-0.00250836120401
372,Adele: Donald Trump doesn't have permission to use my music,http://www.cnn.com/2016/02/01/politics/adele-donald-trump-music/index.html,cnn,Kasich,1,35.0,0.828571438789,194,2,2,0.0103092783505,0.0103092783505,0.020618556701,0.0
373,Delegate bonanza or survival fight,http://www.cnn.com/2016/03/01/politics/super-tuesday-highlights/index.html,cnn,Kasich,2,123.0,0.886178851128,1206,17,13,0.014096185738,0.0107794361526,0.0248756218905,-0.00331674958541
374,Trump aide: He's a 'person of deep faith',http://www.cnn.com/2016/01/21/politics/sam-clovis-trump-faith/index.html,cnn,Kasich,1,92.0,0.434782594442,450,1,5,0.00222222222222,0.0111111111111,0.0133333333333,0.00888888888889
375,"Yes, Trump has secured the nomination",http://www.cnn.com/2016/03/15/opinions/trump-primary-night-secures-nomination-stanley/index.html,cnn,Kasich,1,13.0,0.769230782986,814,18,8,0.022113022113,0.00982800982801,0.031941031941,-0.012285012285
376,Clinton pardon records offer fuel for Hillary's foes,http://www.politico.com/story/2016/01/hillary-clinton-pardon-record-218331,politico,Kasich,3,107.0,0.672897219658,2629,32,25,0.0121719284899,0.00950931913275,0.0216812476227,-0.00266260935717
377,"Ryan briefs Trump, Cruz on House GOP's ambitions",http://www.cnn.com/2016/03/07/politics/paul-ryan-ted-cruz-donald-trump-phone-call/index.html,cnn,Kasich,1,18.0,0.222222223878,211,2,2,0.00947867298578,0.00947867298578,0.0189573459716,0.0
378,Jeb Bush: Donald Trump's debate boycott will hurt him in Iowa,http://www.cnn.com/2016/01/27/politics/jeb-bush-donald-trump-debate-boycott/index.html,cnn,Kasich,1,23.0,-1.0,347,3,4,0.00864553314121,0.0115273775216,0.0201729106628,0.0028818443804
379,"'I WAS BORN HERE'   Trump, Cruz clash over eligibility, &lsquo;New York values&rsquo; at GOP debate",http://www.foxnews.com/politics/2016/01/15/trump-cruz-clash-over-eligibility-new-york-values-at-gop-debate.html,fox,Kasich,1,125.0,0.0799999982119,1234,14,15,0.0113452188006,0.0121555915721,0.0235008103728,0.000810372771475
380,"FOX NEWS/GOOGLE GOP DEBATE Cruz, Rubio trade heated accusations over immigration and voting records",http://www.foxnews.com/politics/2016/01/29/cruz-rubio-tensions-flare-at-trump-less-gop-debate.html,fox,Kasich,1,110.0,-0.854545474052,1092,10,12,0.00915750915751,0.010989010989,0.0201465201465,0.0018315018315
381,George W. Bush joining Jeb Bush in South Carolina,http://www.cnn.com/2016/02/10/politics/jeb-bush-george-bush-south-carolina/index.html,cnn,Kasich,1,20.0,0.449999988079,319,2,5,0.00626959247649,0.0156739811912,0.0219435736677,0.00940438871473
382,Rubio: Not 'proud' of Trump attacks,http://www.cnn.com/2016/03/09/politics/marco-rubio-not-proud-donald-trump-attack/index.html,cnn,Kasich,1,47.0,0.978723406792,278,1,2,0.00359712230216,0.00719424460432,0.0107913669065,0.00359712230216
383,Paul on Trump's decision to boycott debate: 'Good riddance',http://www.cnn.com/2016/01/27/politics/donald-trump-debate-2016-marco-rubio-rand-paul/index.html,cnn,Kasich,1,33.0,-0.54545456171,326,2,5,0.00613496932515,0.0153374233129,0.021472392638,0.00920245398773
384,"GOP Debate Shrinks To 7 Candidates, Rand Paul To Skip Undercard",http://www.npr.org/2016/01/11/462725305/gop-debate-shrinks-to-7-candidates-rand-paul-to-skip-undercard,npr,Kasich,1,86.0,0.0116279069334,501,0,1,0.0,0.00199600798403,0.00199600798403,0.00199600798403
385,Trump and Cruz to battle at town hall,http://www.cnn.com/2016/03/29/politics/republican-town-hall-highlights/index.html,cnn,Kasich,1,119.0,-0.596638679504,13,1,1,0.0769230769231,0.0769230769231,0.153846153846,0.0
386,Political Prediction Market: Trump's still leads for nomination,http://www.cnn.com/2016/01/20/politics/donald-trump-hillary-clinton-political-prediction-market/index.html,cnn,Kasich,2,15.0,0.133333340287,320,1,1,0.003125,0.003125,0.00625,0.0
387,Inside John Kasich's plan to beat Donald Trump in Ohio,http://www.cnn.com/2016/03/11/politics/john-kasich-ohio-donald-trump/index.html,cnn,Kasich,1,43.0,0.0,1569,6,19,0.0038240917782,0.0121096239643,0.0159337157425,0.00828553218611
388,LAST CHANCE TO SHINE Dems pitch voters at final major event before Iowa,http://www.foxnews.com/politics/2016/01/26/democratic-hopefuls-make-their-pitches-at-last-town-hall-before-iowa-caucuses.html,fox,Kasich,1,21.0,1.0,573,4,5,0.00698080279232,0.0087260034904,0.0157068062827,0.00174520069808
389,... or is he?,http://www.cnn.com/2016/02/25/politics/donald-trump-ted-cruz-texas-poll-monmouth/index.html,cnn,Kasich,1,24.0,0.0416666679084,229,1,2,0.00436681222707,0.00873362445415,0.0131004366812,0.00436681222707
390,Super PAC pitches GOP donors on plan to stop Trump,http://www.cnn.com/2016/03/01/politics/republican-donald-trump-super-pac-call/index.html,cnn,Kasich,1,16.0,1.0,486,3,3,0.00617283950617,0.00617283950617,0.0123456790123,0.0
391,"Cruz, Kasich join forces to stop Trump",http://www.cnn.com/2016/04/24/politics/ted-cruz-john-kasich-join-forces-to-stop-donald-trump/index.html,cnn,Kasich,2,346.0,0.442196518183,31,1,0,0.0322580645161,0.0,0.0322580645161,-0.0322580645161
392,Nevada caucus results: Trump poised for big night,http://www.cnn.com/2016/02/23/politics/nevada-republican-caucus-results/index.html,cnn,Kasich,1,224.0,0.401785701513,1251,10,18,0.00799360511591,0.0143884892086,0.0223820943245,0.00639488409273
393,Cruz: Trump is worried because he's losing in Iowa,http://www.cnn.com/2016/01/13/politics/ted-cruz-donald-trump-citizenship-iowa-questions/index.html,cnn,Kasich,1,56.0,-0.517857134342,311,3,1,0.0096463022508,0.0032154340836,0.0128617363344,-0.0064308681672
394,Sarah Palin: God's gift to Trump,http://www.cnn.com/2016/01/20/opinions/stanley-palin-endorses-trump/index.html,cnn,Kasich,1,17.0,0.941176474094,625,2,16,0.0032,0.0256,0.0288,0.0224
395,Rubio: I can unite Republicans and beat Democrats,http://www.cnn.com/2016/02/02/politics/marco-rubio-republicans-2016-election/index.html,cnn,Kasich,1,27.0,0.333333343267,460,4,3,0.00869565217391,0.00652173913043,0.0152173913043,-0.00217391304348
396,Reports question Trump's giving to veterans groups,http://www.foxnews.com/politics/2016/01/29/reports-question-trumps-giving-to-veterans-groups.html,fox,Kasich,3,46.0,0.0434782616794,298,0,7,0.0,0.0234899328859,0.0234899328859,0.0234899328859
397,"The Ted Cruz Goldman Sachs Loan, Explained",http://www.npr.org/2016/01/14/463093708/the-ted-cruz-goldman-sachs-loan-explained,npr,Kasich,1,85.0,0.0117647061124,1007,15,12,0.0148957298908,0.0119165839126,0.0268123138034,-0.00297914597815
398,Cruz slams Trump in wake of Brussels attack,http://www.cnn.com/2016/03/22/politics/ted-cruz-donald-trump-brussels-attack-nato/index.html,cnn,Kasich,1,176.0,-0.25,342,3,3,0.00877192982456,0.00877192982456,0.0175438596491,0.0
